text,label,category,language,source,clean_text
Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,0,none,english,uci,sorry dude dont know how i forgot even after dan reminded me sorry hope you guys had fun
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0,none,english,uci,the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead wish u merry xmas
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",0,none,english,uci,i can make it up there squeezed bucks out of my dad
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,none,english,uci,can you call me plz your number shows out of coveragd area i have urgnt call in vasai have to reach before 4 o clock so call me plz
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1,general_spam,english,uci,18 days to euro2004 kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to 83222
Inspector Rajesh Kumar bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,amazon,hinglish,indian,inspector rajesh kumar bol raha hoon congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,1,general_spam,english,uci,get a brand new mobile phone by being an agent of the mob plus loads more goodies for more info just text mat to 87021
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,1,general_spam,english,uci,a 400 xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a 400 reward just call
"Aight, I'll hit you up when I get some cash",0,none,english,uci,aight i ll hit you up when i get some cash
Just normal only here :),0,none,english,uci,just normal only here
Get ready for  &lt;#&gt;  inches of pleasure...,0,none,english,uci,get ready for inches of pleasure
Not getting anywhere with this damn job hunting over here!,0,none,english,uci,not getting anywhere with this damn job hunting over here
And how's your husband.,0,none,english,uci,and how s your husband
I'm done oredi...,0,none,english,uci,i m done oredi
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,0,none,english,uci,not a lot has happened here feels very quiet beth is at her aunts and charlie is working lots just me and helen in at the mo how have you been
My friends use to call the same.,0,none,english,uci,my friends use to call the same
"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0,none,english,uci,we are at grandmas oh dear u still ill i felt shit this morning but i think i am just hungover another night then we leave on sat
"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",0,none,english,uci,you are everywhere dirt on the floor the windows even on my shirt and sometimes when i open my mouth you are all that comes flowing out i dream of my world without you then half my chores are out too a time of joy for me lots of tv shows i ll see but i guess like all things you just must exist like rain hail and mist and when my time here is done you and i become one
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",0,none,english,uci,hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is k help pls i will load d card abi hw keep me posted luv 2 mj
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0,none,english,uci,babe you said 2 hours and it s been almost 4 is your internet down
What Today-sunday..sunday is holiday..so no work..,0,none,english,uci,what today sunday sunday is holiday so no work
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,1,general_spam,english,uci,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 80062
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,1,general_spam,english,uci,knock knock txt whose there to 80082 to enter r weekly draw 4 a 250 gift voucher 4 a store of yr choice t cs age16 to stoptxtstop 1 50 week
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0,none,english,uci,hi my love how goes that day fuck this morning i woke and dropped my cell on the way down the stairs but it seems alright phews i miss you
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",0,none,english,uci,den only weekdays got special price haiz cant eat liao cut nails oso muz wait until i finish drivin wat lunch still muz eat wat
Ji namaskar Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,hinglish,indian,ji namaskar aapke number se pornographic material whatsapp groups mein bheja ja raha hai fir ho chuki hai
"Hello ma'am Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,hinglish,indian,hello ma am amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Nope thats fine. I might have a nap tho! ,0,none,english,uci,nope thats fine i might have a nap tho
"Thanks, I'll keep that in mind",0,none,english,uci,thanks i ll keep that in mind
But that's on ebay it might be less elsewhere.,0,none,english,uci,but that s on ebay it might be less elsewhere
In work now. Going have in few min.,0,none,english,uci,in work now going have in few min
Namaste ma'am Investigation ke liye aapki identity verify karni hogi.,1,police_digital_arrest,hinglish,indian,namaste ma am investigation ke liye aapki identity verify karni hogi
"K will do, addie &amp; I are doing some art so I'll be here when you get home",0,none,english,uci,k will do addie i are doing some art so i ll be here when you get home
Annoying isn't it.,0,none,english,uci,annoying isn t it
Much better now thanks lol,0,none,english,uci,much better now thanks lol
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1,general_spam,english,uci,i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg rcvd hg suite342 2lands row w1j6hl ldn 18 years or over
Bought one ringtone and now getting texts costing 3 pound offering more tones etc,1,general_spam,english,uci,bought one ringtone and now getting texts costing 3 pound offering more tones etc
Beerage?,0,none,english,uci,beerage
Argh why the fuck is nobody in town ;_;,0,none,english,uci,argh why the fuck is nobody in town
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,1,general_spam,english,uci,rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now for delivery tomorrow
"Oh... Icic... K lor, den meet other day...",0,none,english,uci,oh icic k lor den meet other day
"Sir ek minute suniye Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,aadhaar,hinglish,indian,sir ek minute suniye amazon se bol raha hoon aapka parcel hold hai clearance charge 499 dena hoga
Madam ek minute Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,hinglish,indian,madam ek minute aapke aadhaar se linked account par complaint mili hai
Wewa is 130. Iriver 255. All 128 mb.,0,none,english,uci,wewa is 130 iriver 255 all 128 mb
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,general_spam,english,uci,here is your discount code rp176781 to stop further messages reply stop customer services
"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor...",0,none,english,uci,i prefer my free days tues wed fri oso can ask those workin lor
May i call You later Pls,0,none,english,uci,may i call you later pls
Ji namaskar Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,bank_kyc,hinglish,indian,ji namaskar congratulations aapne 40 lakh ka lottery jeeta hai processing fee dena hoga
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",1,general_spam,english,uci,themob hit the link to get a premium pink panther game the new no 1 from sugababes a crazy zebra animation or a badass hoody wallpaper all 4 free
Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...,0,none,english,uci,happy valentines day i know its early but i have hundreds of handsomes and beauties to wish so i thought to finish off aunties and uncles 1st
Ji haan suniye Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,hinglish,indian,ji haan suniye aapke aadhaar card ka istemal karke fake sim issue ki gayi hai
Namaste sir Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,hinglish,indian,namaste sir aapke naam par registered sim ka misuse report hua hai
